,word,label
147135,Wonderland,0
147136,1831,0
147137,simulation,0
147138,Acorns,0
147139,situated,0
147140,Paray,0
147141,microscope,0
147142,Visa,0
147143,suburbanite,0
147144,escorts,0
147145,destination,0
147146,consolidate,0
147147,subtlety,0
147148,2:19,0
147149,fell,1
147150,freshmen,0
147151,Adonis,0
147152,familarity,0
147153,corn-belt,0
147154,blundered,0
147155,bromides,0
147156,recited,0
147157,fieldstone,0
147158,muscled,0
147159,Stone,0
147160,Odyssey,1
147161,improbable,0
147162,unashamedly,0
147163,heat-processing,1
147164,creatures,0
147165,confide,0
147166,Connecticut's,1
147167,gavottes,1
147168,Bougie,0
147169,nihilism,0
147170,pynte,0
147171,recess,1
147172,parameters,0
147173,Nineteen-sixty,1
147174,hookup,1
147175,followed,1
147176,built-soap,0
147177,conversion,0
147178,pivotal,0
147179,bombs,0
147180,Conquete,0
147181,finder,0
147182,kills,1
147183,"1,212",0
147184,territorial,1
147185,horseback,0
147186,Isaacs,1
147187,maladies,0
147188,DeHaviland,0
147189,ramble,0
147190,bait,0
147191,author's,0
147192,physiochemical,0
147193,gave,0
147194,Toll,1
147195,brands,0
147196,typhus,0
147197,spread,0
147198,presentable,0
147199,Snug-Grip,0
147200,commitment,1
147201,Alas,0
147202,Czechoslovakia,0
147203,scriptural,0
147204,Grindlay,0
147205,Newfoundland,0
147206,show-down,0
147207,Marmi,0
147208,Roosevelt,1
147209,coupled,0
147210,Olivet,0
147211,wink,0
147212,Ferguson,0
147213,Gloomy,1
147214,rises,0
147215,Jaross,1
147216,'',1
147217,gulled,1
147218,bijouterie,0
147219,sanest,0
147220,battlements,1
147221,spell,1
147222,sippers,1
147223,instinctual,0
147224,arteriolosclerosis,0
147225,besmirching,0
147226,poignant,0
147227,tranquil,0
147228,withhold,1
147229,profit-maximizing,0
147230,Caring,0
147231,unabashed,0
147232,Quince,0
147233,1714,0
147234,Steward,0
147235,luncheon,0
147236,sturdy,0
147237,Champlain,0
147238,Emperor's,0
147239,Mondrian,0
147240,jay,0
147241,circa,0
147242,breaks,0
147243,perceive,0
147244,reunion,0
147245,Sighting,0
147246,Rorschach,0
147247,roughed,0
147248,conveniently,0
147249,stalemate,0
147250,empires,0
147251,Chaves,0
147252,deflated,0
147253,on-site,0
147254,Desegregation,0
147255,Sophie,0
147256,Curzon,0
147257,Milledgeville,1
147258,wife,0
147259,Courses,0
147260,eatable,0
147261,translate,0
147262,referrals,1
147263,infectious,0
147264,Comedian,0
147265,hopelessly,1
147266,Dream-Way,0
147267,Dunbar,0
147268,Install,1
147269,Housing,0
147270,disproving,0
147271,seventy-five,0
147272,instructor,0
147273,0.1-mv./m.,0
147274,tangential,0
147275,dogmatism,0
147276,test,0
147277,inexpert,0
147278,Fleming,0
147279,Wound-tumor,0
147280,husky,0
147281,Boston's,0
147282,You,0
147283,Societe,0
147284,predictable,0
147285,sight-seeing,1
147286,Giacometti,1
147287,lieutenant-governor,0
147288,legislature's,0
147289,Rhodes,0
147290,five-foot,1
147291,anti-B,0
147292,deliberations,0
147293,depravities,0
147294,Trikojus,0
147295,tracing,0
147296,wall-switch,1
147297,Aiding,0
147298,Nobel,0
147299,chargin',0
147300,pentagon,0
147301,Parsifal,0
147302,ASW,0
147303,detectable,0
147304,thirty-five,0
147305,warriors,1
147306,indescribable,0
147307,baggy,1
147308,conned,1
147309,Yuba,0
147310,ivy,0
147311,After,0
147312,Gibbon,1
147313,Publisher,0
147314,Honolulu,0
147315,portfolio-maker,0
147316,buoyancy,0
147317,leg,0
147318,hubbub,1
147319,therewith,0
147320,Gouldings,0
147321,Kalonji,0
147322,system's,0
147323,shan't,0
147324,Eddy,1
147325,Shakespearian,0
147326,1-1/2-inch,0
147327,3.28,0
147328,leathers,0
147329,glorifies,0
147330,evidencing,0
147331,spreader,0
147332,involuntary,0
147333,introduced,0
147334,blitzes,0
147335,devotions,0
147336,Discovery,0
147337,Kissak,1
147338,un-English,0
147339,buddies,1
147340,Falstaff,1
147341,drama,0
147342,Fosterites,0
147343,do-it-yourself,0
147344,Scrupulous,0
147345,Washizu's,0
147346,predilections,0
147347,London,0
147348,most-valuable-player,0
147349,annoy,1
147350,regimentation,0
147351,chaplain,0
147352,hadd,1
147353,Chester,0
147354,chairs,0
147355,corporate,0
147356,addresses,1
147357,Pickett's,1
147358,electives,0
147359,liberality,0
147360,stern,0
147361,esters,0
147362,vrai,0
147363,Thrush,0
147364,Pont's,0
147365,L'Unita,0
147366,Vamp,0
147367,withstood,1
147368,confrontations,0
147369,after-effects,1
147370,10.8%,0
147371,culminate,0
147372,rap,0
147373,filing,0
147374,Indo-China,0
147375,Brass,1
147376,baked,0
147377,Hungary-Suez,0
147378,wait,0
147379,Succession,1
147380,clerical,0
147381,refueling,0
147382,fourth-hand,0
147383,Warren,1
147384,spume,0
147385,hooking,1
147386,acquitted,1
147387,justices,0
147388,apron,0
147389,last,0
147390,staff,1
147391,Urban,0
147392,disliking,0
147393,solves,0
147394,portentous,0
147395,recall,1
147396,Planned,1
147397,headland,0
147398,NLRB,0
147399,Leeds,1
147400,Kirov,0
147401,juxtaposed,0
147402,Castillo,1
147403,time-honored,0
147404,ought,0
147405,Morris,1
147406,seventeenth,1
147407,Explorer,0
147408,washboard,0
147409,10-team,0
147410,pre-employment,0
147411,seventeen,1
147412,near-by,0
147413,Strange,0
147414,Pentagon's,0
147415,darkly,0
147416,Laurents',0
147417,glue,0
147418,fatherly,0
147419,Harlingen,0
147420,Marchand,0
147421,Ike,0
147422,gyros,0
147423,Halkett,1
147424,Oleanders,0
147425,succession,1
147426,minimal,0
147427,molded,0
147428,thermometers,0
147429,non-interference,0
147430,Dec.,0
147431,Mahler,0
147432,pastures,0
147433,geographers,0
147434,warships,0
147435,jealousies,0
147436,acoustically,1
147437,footnotes,1
147438,determinedly,0
147439,quaint,0
147440,skimpy,0
147441,garter,0
147442,stumbling-block,0
147443,Provide,0
147444,defenseless,1
147445,nonreactivity,0
147446,Recital,0
147447,orderly,0
147448,monarch,0
147449,arcs,0
147450,thumped,0
147451,introductory,0
147452,apologize,0
147453,oxides,0
147454,implanted,0
147455,pussycat,1
147456,morocco-bound,1
147457,Strategy,0
147458,Kahler-Craft,0
147459,materialized,0
147460,metaphysical,0
147461,cross-fertilized,1
147462,badness,1
147463,scoundrel,0
147464,lobster-backed,0
147465,governed,0
147466,unbounded,0
147467,rogue,0
147468,old-fashioned,0
147469,Randy,0
147470,fig.,0
147471,Paris',0
147472,sforzando,0
147473,orphan,0
147474,mute,0
147475,causes,0
147476,turtle,0
147477,ionized,0
147478,Exploratory,0
147479,bankrupt,0
147480,Game,0
147481,breathed,0
147482,authentically,1
147483,Chapters,0
147484,subordinate,0
147485,ring-around-the-rosie,0
147486,bonheur,0
147487,We've,0
147488,friendship,0
147489,challenged,1
147490,brain,0
147491,Menfolk,0
147492,lumen,0
147493,neither,0
147494,Tiburon,0
147495,bespeak,0
147496,Devoted,0
147497,reserve,0
147498,mono-,0
147499,unbridled,0
147500,Jimbo's,0
147501,shipped,1
147502,buffer,1
147503,Mississippi's,1
147504,corresponded,1
147505,topsy-turvy,0
147506,manipulation,0
147507,productive,0
147508,byproduct,0
147509,Indignantly,0
147510,archbishop,0
147511,narrowed,1
147512,86,0
147513,scratchiness,1
147514,unavoidable,0
147515,railing,0
147516,professeur,1
147517,coupler,0
147518,Hockett,1
147519,three-masted,1
147520,rules,0
147521,acrobacy,0
147522,holder,0
147523,Haddix,1
147524,right-angled,0
147525,1945,0
147526,Bagley,0
147527,ornraier,0
147528,driven,0
147529,impartial,0
147530,hangers-on,0
147531,enterprise,0
147532,clairvoyant,0
147533,Kriss,1
147534,half-conscious,0
147535,accredited,1
147536,Seventies,0
147537,Charlottesville,1
147538,beauteous,0
147539,Amos,0
147540,examinin',0
147541,accordion,1
147542,cried,0
147543,turbulent,0
147544,slack,0
147545,premature,0
147546,Satires,0
147547,jabbed,1
147548,r,0
147549,muggy,1
147550,authoritative,0
147551,767,0
147552,bluefish,0
147553,Commodity,1
147554,restraints,0
147555,Twain,0
147556,topsoil,0
147557,departures,0
147558,Katangan,0
147559,evening's,0
147560,patriot,0
147561,wrangled,0
147562,professing,1
147563,Wilbur,0
147564,glides,0
147565,keenest,1
147566,playboy,0
147567,stroked,0
147568,Palazzo,1
147569,Pati,0
147570,sharers,0
147571,Fantasia,0
147572,stormed,0
147573,Mickey,0
147574,pores,0
147575,incriminating,0
147576,Lipton,0
147577,plates,0
147578,Rushall,1
147579,Pendant,0
147580,neutrophils,0
147581,wiped,0
147582,bans,0
147583,1830,0
147584,Rostagno,0
147585,girls,0
147586,waking,0
147587,pies,0
147588,Fromm's,1
147589,lightyears,0
147590,requiring,0
147591,poignancy,0
147592,domicile,0
147593,junior-philosophical,0
147594,anthropomorphic,0
147595,demons,0
147596,Jon,0
147597,lustful,0
147598,hugged,1
147599,wall-flowers,1
147600,Unconscious,0
147601,propeller,1
147602,wheeled,1
147603,Jordon,0
147604,on-again-off-again,1
147605,enunciated,0
147606,meek-mannered,1
147607,Burt,0
147608,Seebohm's,1
147609,generality,0
147610,Abraham,0
147611,Knox,0
147612,disking,0
147613,anarchical,0
147614,1700,1
147615,horde,0
147616,homesick,0
147617,shuffled,1
147618,inexplicable,0
147619,Grosvenor,0
147620,humming,1
147621,virtues,0
147622,Comanche,0
147623,response,0
147624,Locust,0
147625,Easily,0
147626,writing-like,0
147627,1950s,0
147628,samples,0
147629,Extension,0
147630,Kramer's,0
147631,tones,0
147632,secured,0
147633,atmospheric,0
147634,lever-action,0
147635,parapsychology,0
147636,boiled,0
147637,privileged,0
147638,reorder,0
147639,cluttered,1
147640,green-scaled,1
147641,Varlaam's,1
147642,docile,0
147643,rounded,0
147644,incoming,0
147645,enlist,0
147646,wide-winged,0
147647,Shortage,0
147648,stereotypes,0
147649,ad,0
147650,telegraphing,0
147651,mercy,0
147652,appropriated,1
147653,tolls,1
147654,manifestations,0
147655,obligation,0
147656,borderline,0
147657,dream-ridden,1
147658,prominence,0
147659,payment,0
147660,rinse,0
147661,cemented,0
147662,Waymouth,0
147663,death-like,0
147664,father-and-son,0
147665,73,0
147666,Paprika,0
147667,Di,0
147668,Scarborough,0
147669,Bldg.,0
147670,present-day,0
147671,breakables,0
147672,imperil,0
147673,Bullets,1
147674,Torpetius,0
147675,spring,0
147676,townships,0
147677,crater,0
147678,teams',0
147679,errors,1
147680,bodice,0
147681,plantain,0
147682,downturn,0
147683,minus,0
147684,luminosity,0
147685,Cudkowicz,0
147686,employers',0
147687,Moisture,0
147688,barracks,1
147689,Unspeakable,0
147690,escapades,0
147691,Lobar,0
147692,Deadly,0
147693,Arger,0
147694,lectured,0
147695,natch,0
147696,facetiously,0
147697,Nikko,1
147698,Ion,0
147699,Ernst,0
147700,laurel,0
147701,Tractor,0
147702,Garry,1
147703,beginners',1
147704,$.027,0
147705,LaGuardia's,0
147706,aggressiveness,1
147707,Clemens,0
147708,Denver's,0
147709,Hambric,0
147710,ex-President,0
147711,Communese,1
147712,rotating,0
147713,two-nosed,0
147714,diocs,0
147715,Vermouth,0
147716,Olney,0
147717,exacerbated,0
147718,'20s,0
147719,1/4,0
147720,smoke-filled,1
147721,raftered,0
147722,objector,0
147723,Jean-Honore,0
147724,parts,0
147725,sages,0
147726,Vesuvio's,0
147727,rustle,0
147728,Judeo-Christian,0
147729,Bix,0
147730,Olatunji,0
147731,Milanoff,1
147732,tolled,1
147733,handy,0
147734,striking,0
147735,herein,0
147736,reminders,0
147737,Raphael,0
147738,gangster,0
147739,Interview,0
147740,actuarially,1
147741,Rayburn's,0
147742,personalities,0
147743,waiters,0
147744,52-year-old,0
147745,compatriots,0
147746,expositions,0
147747,glossy,1
147748,distrust,0
147749,Standard,0
147750,quarrelsome,1
147751,1595,0
147752,Homo,0
147753,Nouns,0
147754,bodyweight,0
147755,"6,768",0
147756,kale,0
147757,Neon,0
147758,superiority,0
147759,fines,0
147760,managing,0
147761,Angels,0
147762,Sir,0
147763,unpremeditated,0
147764,teen,1
147765,infiltrated,0
147766,grilled,1
147767,hectic,0
147768,bishop,0
147769,Nazarova,0
147770,exaggerated,1
147771,fifties,0
147772,tempos,0
147773,non-professional,1
147774,horse's,0
147775,Rousseauan,1
147776,ablated,0
147777,sewer's,0
147778,God,0
147779,rawhide,0
147780,wage-rate,0
147781,moderate,0
147782,Strafaci,0
147783,rebuked,0
147784,unrecognizable,0
147785,helpful,0
147786,Milquetoasts,0
147787,ceremonies,0
147788,submit,0
147789,6-year,0
147790,Darling's,0
147791,withered,0
147792,perhaps,0
147793,freeze-out,1
147794,hard-boiled,0
147795,marooned,1
147796,promenade,0
147797,Bessie,1
147798,hurley,0
147799,unaccompanied,1
147800,abuse,0
147801,ballooning,1
147802,betrayer,0
147803,linguistically,1
147804,tantrum,0
147805,Gesangverein,0
147806,62,0
147807,41,0
147808,Sniffing,1
147809,engraved,0
147810,corral,1
147811,magnificently,0
147812,casualties,0
147813,30-odd,1
147814,laughter,0
147815,Marilyn,0
147816,autofluorescence,0
147817,Quixote,0
147818,underwent,0
147819,Len,0
147820,nausea,0
147821,gynecologist,0
147822,deprive,0
147823,Garcia,0
147824,gymnastics,0
147825,inexorable,0
147826,Directors,0
147827,"870,000",1
147828,Tensing,0
147829,Floradora,0
147830,clinch,0
147831,Kuhn,0
147832,resounds,0
147833,draftee,1
147834,programming,1
147835,thaw,0
147836,art-historian,0
147837,last-mentioned,0
147838,toddlers,1
147839,center,0
147840,Wharton,0
147841,patristic,0
147842,Glimco's,0
147843,surfaces,0
147844,size,0
147845,Testament,0
147846,easements,0
147847,Marvin,0
147848,camping-out,0
147849,directs,0
147850,unexplored,0
147851,tons,0
147852,Airpark,0
147853,overhang,0
147854,truths,0
147855,idiomatic,0
147856,Shearing,0
147857,licenses,0
147858,split,0
147859,Mundt's,0
147860,Powicke,0
147861,Monte,0
147862,than,0
147863,Krim,0
147864,lappets,1
147865,Builders,0
147866,integration,0
147867,theatrical,0
147868,Wall-Tex,1
147869,dung,0
147870,harpsichord,0
147871,31978,0
147872,oldest,0
147873,Stephens,0
147874,Kloman,0
147875,Sessions,1
147876,unchanged,0
147877,task,0
147878,lion,0
147879,piloting,0
147880,header,0
147881,coupons,0
147882,220-yard,1
147883,Fike,0
147884,social-political-economical,0
147885,one,0
147886,arches,0
147887,ignore,0
147888,anthems,0
147889,redo,0
147890,In,0
147891,Lescaut,0
147892,b,0
147893,smile,0
147894,teaspoonfuls,1
147895,Like,0
147896,Aircraft's,0
147897,manmade,0
147898,Packard,0
147899,deplore,0
147900,ruckus,0
147901,Kasai,0
147902,orchestration,0
147903,piercing,0
147904,accords,1
147905,regi,0
147906,lioness',1
147907,compassionately,1
147908,khaki-bound,0
147909,Latter,1
147910,pizzicato,1
147911,Knee,1
147912,Tommie,1
147913,reappears,1
147914,runs,0
147915,officer,1
147916,Sonoma,0
147917,detecting,0
147918,flames,0
147919,Told,0
147920,demands,0
147921,produced,0
147922,belligerently,1
147923,Someone'll,1
147924,Dieu,0
147925,overlooks,1
147926,croupier,0
147927,flatness,1
147928,alveoli,0
147929,bottled,1
147930,nodular,0
147931,laughed,0
147932,embossed,1
147933,god-like,0
147934,187-mile,0
147935,destruction,0
147936,responds,0
147937,artificially,1
147938,meted,0
147939,processing,1
147940,critical,0
147941,speed,1
147942,year's,0
147943,richest,0
147944,footpath,1
147945,Oresme,0
147946,intensive,0
147947,14-1/2,0
147948,gherkins,0
147949,Morel,0
147950,focus,0
147951,Jody,0
147952,12%,0
147953,thumping,0
147954,Castro's,0
147955,write,0
147956,Appalachian,1
147957,increase,0
147958,Xydis',0
147959,Gonzales,0
147960,spurned,0
147961,counsel,0
147962,Royale,0
147963,Dervish,0
147964,dodge,0
147965,decomposition,0
147966,ikey-kikey,0
147967,hypophysectomised,0
147968,earthworm,0
147969,bleats,0
147970,conservatism,0
147971,patrician,0
147972,tomorrow,1
147973,bossman,1
147974,facet,0
147975,Hoijer's,0
147976,chiefdoms,0
147977,Troeltsch,0
147978,Meredith,0
147979,obstacle,0
147980,powers,0
147981,hypocrites,0
147982,1938-39,0
147983,clapped,1
147984,Helm,0
147985,handbook,1
147986,fog,0
147987,safekeeping,1
147988,exploding-wire,0
147989,Santa,0
147990,antithetical,0
147991,Kauffmann,1
147992,solid,0
147993,Grassy,1
147994,canvas,0
147995,unscrew,0
147996,Darwen,0
147997,sortie,0
147998,Instructions,0
147999,cordon,0
148000,detonating,0
148001,hilariously,0
148002,quixotic,0
148003,cave-like,0
148004,stipulates,0
148005,Ranking,0
148006,orphaned,0
148007,two-valued,0
148008,polystyrene,0
148009,Procurement,0
148010,soft-heartedness,1
148011,barrel-wide,1
148012,hold,0
148013,tossing,1
148014,planetary,0
148015,life's,0
148016,Condliffe,1
148017,w,0
148018,primaries,0
148019,Hebrew,0
148020,homebound,0
148021,mutely,0
148022,gangplank,0
148023,duly,0
148024,curving,0
148025,appropriately,1
148026,retrieval,0
148027,guaranty,0
148028,seventy-fifth,0
148029,Getz,0
148030,Asteria,0
148031,Freud,0
148032,alibi,0
148033,notwithstanding,0
148034,pecan,0
148035,wisely,0
148036,Kromy,0
148037,Docherty,0
148038,user,0
148039,piped,0
148040,degraded,0
148041,emitting,1
148042,29-5,0
148043,coaxed,0
148044,procedure,0
148045,famed,0
148046,phosphate,0
148047,Tudor-style,0
148048,Verloop,1
148049,nostrils,0
148050,absent,0
148051,temporary,0
148052,FHA,0
148053,laborers,0
148054,ideal,0
148055,sliced,0
148056,varnish,0
148057,Bach,0
148058,third-inning,1
148059,commission,1
148060,turnpike,0
148061,Iraj,0
148062,bivouac,0
148063,Sorry,1
148064,until,0
148065,bestes,0
148066,Depot,0
148067,Evensen,0
148068,anywhere,0
148069,booths,1
148070,Thoroughbred,0
148071,emphatically,1
148072,sleep,1
148073,wove,0
148074,quack,0
148075,non-residents,0
148076,chart,0
148077,pick-up,0
148078,tearfully,1
148079,lightning,0
148080,Malocclusion,1
148081,disks,0
148082,constellation's,1
148083,humorous,0
148084,psyche,0
148085,mold,0
148086,woke,0
148087,contemplation,0
148088,noiseless,1
148089,peaky,0
148090,sana,0
148091,Carol,0
148092,unification,0
148093,reminisces,0
148094,kingpin,0
148095,Spear,0
148096,Harrison's,1
148097,galley,1
148098,living,0
148099,Alf,0
148100,thread,0
148101,omelet,0
148102,first-order,0
148103,canine,0
148104,Orissa,1
148105,shameful,0
148106,Panels,0
148107,reaped,0
148108,senator,0
148109,cheery,1
148110,assert,1
148111,cofactors,0
148112,erroneous,1
148113,decreasing,0
148114,Gauguin,0
148115,weighting,0
148116,Ille,1
148117,pushed,0
148118,La,0
148119,Bow,0
148120,metamorphosed,0
148121,Mood,1
148122,lamb,0
148123,gullible,1
148124,ever-existent,0
148125,Schaeffer,1
148126,selflessness,1
148127,electric-utility,0
148128,Thirteen,1
148129,Mitchell,1
148130,Kent,0
148131,Dante,0
148132,sworde,0
148133,tansy,0
148134,fulfill,1
148135,43*0C.,0
148136,stateless,1
148137,Maidens,0
148138,Thurman,0
148139,notorious,0
148140,drugstores,0
148141,creepy,1
148142,affair,1
148143,Altairians,0
148144,mothers,0
148145,glob-flakes,0
148146,SAMOS,0
148147,flat-bed,0
148148,Sicilian,0
148149,Acoustical,0
148150,pleural,0
148151,promised,0
148152,devils,0
148153,undertakings,0
148154,droves,0
148155,Viall,1
148156,tropocollagen,1
148157,Insomnia,0
148158,Grimm's,1
148159,clot,0
148160,clerk,0
148161,Public,0
148162,Policeman,0
148163,graves,0
148164,trucking,0
148165,insets,0
148166,pretending,0
148167,silken,0
148168,Sievers,0
148169,photofloodlights,1
148170,re-arguing,0
148171,hideously,0
148172,quarrels,1
148173,12-oz.,0
148174,weeks',1
148175,Meanings,0
148176,pawing,0
148177,ministers,0
148178,7/16'',1
148179,earlier,0
148180,Press,1
148181,compacts,0
148182,woolly,1
148183,null-type,1
148184,melancholy,0
148185,Undismayed,0
148186,triptych,0
148187,Length,0
